date,open,high,low,close,source,hwm,hwm_date,drawdown
2021-07-23,17572.92,17572.92,17572.92,17572.92,TWSE FMTQIK,18034.19,2021-07-15,-0.02557752801761548
2021-07-26,17403.56,17403.56,17403.56,17403.56,TWSE FMTQIK,18034.19,2021-07-15,-0.034968579126647636
2021-07-27,17269.87,17269.87,17269.87,17269.87,TWSE FMTQIK,18034.19,2021-07-15,-0.04238172049867506
2021-07-28,17135.22,17135.22,17135.22,17135.22,TWSE FMTQIK,18034.19,2021-07-15,-0.04984809409238766
2021-07-29,17402.81,17402.81,17402.81,17402.81,TWSE FMTQIK,18034.19,2021-07-15,-0.03501016679983948
2021-07-30,17247.41,17247.41,17247.41,17247.41,TWSE FMTQIK,18034.19,2021-07-15,-0.043627132685194026
2021-08-02,17503.28,17503.28,17503.28,17503.28,TWSE FMTQIK,18034.19,2021-07-15,-0.029439082099057434
2021-08-03,17553.76,17553.76,17553.76,17553.76,TWSE FMTQIK,18034.19,2021-07-15,-0.02663995444209033
2021-08-04,17623.89,17623.89,17623.89,17623.89,TWSE FMTQIK,18034.19,2021-07-15,-0.022751229747496216
2021-08-05,17603.12,17603.12,17603.12,17603.12,TWSE FMTQIK,18034.19,2021-07-15,-0.023902931043756293
2021-08-06,17526.28,17526.28,17526.28,17526.28,TWSE FMTQIK,18034.19,2021-07-15,-0.028163726787840182
2021-08-09,17485.15,17485.15,17485.15,17485.15,TWSE FMTQIK,18034.19,2021-07-15,-0.03044439478568195
2021-08-10,17323.64,17323.64,17323.64,17323.64,TWSE FMTQIK,18034.19,2021-07-15,-0.0394001615819729
2021-08-11,17227.18,17227.18,17227.18,17227.18,TWSE FMTQIK,18034.19,2021-07-15,-0.04474889085675593
2021-08-12,17219.94,17219.94,17219.94,17219.94,TWSE FMTQIK,18034.19,2021-07-15,-0.04515035052863481
2021-08-13,16982.11,16982.11,16982.11,16982.11,TWSE FMTQIK,18034.19,2021-07-15,-0.05833807894892973
2021-08-16,16858.77,16858.77,16858.77,16858.77,TWSE FMTQIK,18034.19,2021-07-15,-0.06517731043090924
2021-08-17,16661.36,16661.36,16661.36,16661.36,TWSE FMTQIK,18034.19,2021-07-15,-0.0761237405173173
2021-08-18,16826.27,16826.27,16826.27,16826.27,TWSE FMTQIK,18034.19,2021-07-15,-0.06697944293588998
2021-08-19,16375.4,16375.4,16375.4,16375.4,TWSE FMTQIK,18034.19,2021-07-15,-0.09198028855191165
2021-08-20,16341.94,16341.94,16341.94,16341.94,TWSE FMTQIK,18034.19,2021-07-15,-0.09383565327857801
2021-08-23,16741.84,16741.84,16741.84,16741.84,TWSE FMTQIK,18034.19,2021-07-15,-0.0716611059326756
2021-08-24,16818.73,16818.73,16818.73,16818.73,TWSE FMTQIK,18034.19,2021-07-15,-0.0673975376770456
2021-08-25,17045.86,17045.86,17045.86,17045.86,TWSE FMTQIK,18034.19,2021-07-15,-0.05480312672762111
2021-08-26,17066.96,17066.96,17066.96,17066.96,TWSE FMTQIK,18034.19,2021-07-15,-0.053633126855156754
2021-08-27,17209.93,17209.93,17209.93,17209.93,TWSE FMTQIK,18034.19,2021-07-15,-0.04570540734016881
2021-08-30,17396.52,17396.52,17396.52,17396.52,TWSE FMTQIK,18034.19,2021-07-15,-0.03535894875234202
2021-08-31,17490.29,17490.29,17490.29,17490.29,TWSE FMTQIK,18034.19,2021-07-15,-0.03015938059874035
2021-09-01,17473.99,17473.99,17473.99,17473.99,TWSE FMTQIK,18034.19,2021-07-15,-0.031063219362776895
2021-09-02,17319.76,17319.76,17319.76,17319.76,TWSE FMTQIK,18034.19,2021-07-15,-0.03961530847795214
2021-09-03,17516.92,17516.92,17516.92,17516.92,TWSE FMTQIK,18034.19,2021-07-15,-0.0286827409492747
2021-09-06,17495.3,17495.3,17495.3,17495.3,TWSE FMTQIK,18034.19,2021-07-15,-0.029881574941818867
2021-09-07,17428.87,17428.87,17428.87,17428.87,TWSE FMTQIK,18034.19,2021-07-15,-0.033565133781999656
2021-09-08,17270.49,17270.49,17270.49,17270.49,TWSE FMTQIK,18034.19,2021-07-15,-0.04234734135550289
2021-09-09,17304.33,17304.33,17304.33,17304.33,TWSE FMTQIK,18034.19,2021-07-15,-0.04047090554108601
2021-09-10,17474.57,17474.57,17474.57,17474.57,TWSE FMTQIK,18034.19,2021-07-15,-0.03103105822884189
2021-09-13,17446.31,17446.31,17446.31,17446.31,TWSE FMTQIK,18034.19,2021-07-15,-0.03259808175471135
2021-09-14,17434.9,17434.9,17434.9,17434.9,TWSE FMTQIK,18034.19,2021-07-15,-0.03323076888953691
2021-09-15,17354.0,17354.0,17354.0,17354.0,TWSE FMTQIK,18034.19,2021-07-15,-0.037716692571166166
2021-09-16,17278.7,17278.7,17278.7,17278.7,TWSE FMTQIK,18034.19,2021-07-15,-0.04189209495962931
2021-09-17,17276.79,17276.79,17276.79,17276.79,TWSE FMTQIK,18034.19,2021-07-15,-0.04199800490069128
2021-09-22,16925.82,16925.82,16925.82,16925.82,TWSE FMTQIK,18034.19,2021-07-15,-0.061459372447556504
2021-09-23,17078.22,17078.22,17078.22,17078.22,TWSE FMTQIK,18034.19,2021-07-15,-0.05300875725496945
2021-09-24,17260.19,17260.19,17260.19,17260.19,TWSE FMTQIK,18034.19,2021-07-15,-0.04291847873400467
2021-09-27,17313.77,17313.77,17313.77,17313.77,TWSE FMTQIK,18034.19,2021-07-15,-0.03994745536117772
2021-09-28,17181.44,17181.44,17181.44,17181.44,TWSE FMTQIK,18034.19,2021-07-15,-0.04728518441915053
2021-09-29,16855.46,16855.46,16855.46,16855.46,TWSE FMTQIK,18034.19,2021-07-15,-0.06536085069526265
2021-09-30,16934.77,16934.77,16934.77,16934.77,TWSE FMTQIK,18034.19,2021-07-15,-0.06096309288080026
2021-10-01,16570.89,16570.89,16570.89,16570.89,TWSE FMTQIK,18034.19,2021-07-15,-0.08114032290887474
2021-10-04,16408.35,16408.35,16408.35,16408.35,TWSE FMTQIK,18034.19,2021-07-15,-0.0901532034430158
2021-10-05,16460.75,16460.75,16460.75,16460.75,TWSE FMTQIK,18034.19,2021-07-15,-0.08724761134267733
2021-10-06,16393.16,16393.16,16393.16,16393.16,TWSE FMTQIK,18034.19,2021-07-15,-0.09099549245072824
2021-10-07,16713.86,16713.86,16713.86,16713.86,TWSE FMTQIK,18034.19,2021-07-15,-0.07321260339388669
2021-10-08,16640.43,16640.43,16640.43,16640.43,TWSE FMTQIK,18034.19,2021-07-15,-0.07728431385052492
2021-10-12,16462.84,16462.84,16462.84,16462.84,TWSE FMTQIK,18034.19,2021-07-15,-0.08713172036004935
2021-10-13,16347.99,16347.99,16347.99,16347.99,TWSE FMTQIK,18034.19,2021-07-15,-0.09350017938149702
2021-10-14,16387.28,16387.28,16387.28,16387.28,TWSE FMTQIK,18034.19,2021-07-15,-0.09132153980855251
2021-10-15,16781.19,16781.19,16781.19,16781.19,TWSE FMTQIK,18034.19,2021-07-15,-0.0694791393458758
2021-10-18,16705.46,16705.46,16705.46,16705.46,TWSE FMTQIK,18034.19,2021-07-15,-0.07367838533363569
2021-10-19,16900.67,16900.67,16900.67,16900.67,TWSE FMTQIK,18034.19,2021-07-15,-0.06285394575525716
2021-10-20,16887.82,16887.82,16887.82,16887.82,TWSE FMTQIK,18034.19,2021-07-15,-0.063566481222611
2021-10-21,16889.51,16889.51,16889.51,16889.51,TWSE FMTQIK,18034.19,2021-07-15,-0.0634727703323521
2021-10-22,16888.74,16888.74,16888.74,16888.74,TWSE FMTQIK,18034.19,2021-07-15,-0.0635154670101622
2021-10-25,16894.24,16894.24,16894.24,16894.24,TWSE FMTQIK,18034.19,2021-07-15,-0.06321049074008855
2021-10-26,17034.34,17034.34,17034.34,17034.34,TWSE FMTQIK,18034.19,2021-07-15,-0.05544191338784821
2021-10-27,17074.55,17074.55,17074.55,17074.55,TWSE FMTQIK,18034.19,2021-07-15,-0.053212259602455125
2021-10-28,17041.63,17041.63,17041.63,17041.63,TWSE FMTQIK,18034.19,2021-07-15,-0.055037681204423206
2021-10-29,16987.41,16987.41,16987.41,16987.41,TWSE FMTQIK,18034.19,2021-07-15,-0.05804419272504058
2021-11-01,17068.24,17068.24,17068.24,17068.24,TWSE FMTQIK,18034.19,2021-07-15,-0.053562150559575805
2021-11-02,17065.97,17065.97,17065.97,17065.97,TWSE FMTQIK,18034.19,2021-07-15,-0.05368802258376992
2021-11-03,17122.16,17122.16,17122.16,17122.16,TWSE FMTQIK,18034.19,2021-07-15,-0.050572274108235504
2021-11-04,17078.86,17078.86,17078.86,17078.86,TWSE FMTQIK,18034.19,2021-07-15,-0.052973269107179144
2021-11-05,17296.9,17296.9,17296.9,17296.9,TWSE FMTQIK,18034.19,2021-07-15,-0.04088290075684009
2021-11-08,17415.3,17415.3,17415.3,17415.3,TWSE FMTQIK,18034.19,2021-07-15,-0.0343175934156178
2021-11-09,17541.36,17541.36,17541.36,17541.36,TWSE FMTQIK,18034.19,2021-07-15,-0.02732753730552906
2021-11-10,17559.65,17559.65,17559.65,17559.65,TWSE FMTQIK,18034.19,2021-07-15,-0.02631335258195666
2021-11-11,17452.52,17452.52,17452.52,17452.52,TWSE FMTQIK,18034.19,2021-07-15,-0.032253735820682694
2021-11-12,17518.13,17518.13,17518.13,17518.13,TWSE FMTQIK,18034.19,2021-07-15,-0.028615646169858344
2021-11-15,17634.47,17634.47,17634.47,17634.47,TWSE FMTQIK,18034.19,2021-07-15,-0.022164566304336275
2021-11-16,17693.13,17693.13,17693.13,17693.13,TWSE FMTQIK,18034.19,2021-07-15,-0.018911855758423135
2021-11-17,17764.04,17764.04,17764.04,17764.04,TWSE FMTQIK,18034.19,2021-07-15,-0.014979879883709635
2021-11-18,17841.37,17841.37,17841.37,17841.37,TWSE FMTQIK,18034.19,2021-07-15,-0.010691913526473917
2021-11-19,17818.31,17818.31,17818.31,17818.31,TWSE FMTQIK,18034.19,2021-07-15,-0.01197059585154625
2021-11-22,17803.54,17803.54,17803.54,17803.54,TWSE FMTQIK,18034.19,2021-07-15,-0.012789595762271455
2021-11-23,17666.12,17666.12,17666.12,17666.12,TWSE FMTQIK,18034.19,2021-07-15,-0.02040956649563963
2021-11-24,17642.52,17642.52,17642.52,17642.52,TWSE FMTQIK,18034.19,2021-07-15,-0.021718191945410248
2021-11-25,17654.19,17654.19,17654.19,17654.19,TWSE FMTQIK,18034.19,2021-07-15,-0.021071087750544892
2021-11-26,17369.39,17369.39,17369.39,17369.39,TWSE FMTQIK,18034.19,2021-07-15,-0.036863313517269125
2021-11-29,17328.09,17328.09,17328.09,17328.09,TWSE FMTQIK,18034.19,2021-07-15,-0.03915340805436773
2021-11-30,17427.76,17427.76,17427.76,17427.76,TWSE FMTQIK,18034.19,2021-07-15,-0.033626683538323654
2021-12-01,17585.99,17585.99,17585.99,17585.99,TWSE FMTQIK,18034.19,2021-07-15,-0.024852793499458348
2021-12-02,17724.88,17724.88,17724.88,17724.88,TWSE FMTQIK,18034.19,2021-07-15,-0.017151310926634245
2021-12-03,17697.14,17697.14,17697.14,17697.14,TWSE FMTQIK,18034.19,2021-07-15,-0.018689500332424114
2021-12-06,17688.21,17688.21,17688.21,17688.21,TWSE FMTQIK,18034.19,2021-07-15,-0.019184670894561884
2021-12-07,17796.92,17796.92,17796.92,17796.92,TWSE FMTQIK,18034.19,2021-07-15,-0.013156676290978386
2021-12-08,17832.42,17832.42,17832.42,17832.42,TWSE FMTQIK,18034.19,2021-07-15,-0.011188193093230159
2021-12-09,17914.12,17914.12,17914.12,17914.12,TWSE FMTQIK,18034.19,2021-07-15,-0.006657909226862935
2021-12-10,17826.26,17826.26,17826.26,17826.26,TWSE FMTQIK,18034.19,2021-07-15,-0.011529766515712692
2021-12-13,17767.6,17767.6,17767.6,17767.6,TWSE FMTQIK,18034.19,2021-07-15,-0.01478247706162572
2021-12-14,17599.37,17599.37,17599.37,17599.37,TWSE FMTQIK,18034.19,2021-07-15,-0.02411086940971563
2021-12-15,17660.1,17660.1,17660.1,17660.1,TWSE FMTQIK,18034.19,2021-07-15,-0.020743376885793086
2021-12-16,17785.74,17785.74,17785.74,17785.74,TWSE FMTQIK,18034.19,2021-07-15,-0.013776609872691692
2021-12-17,17812.59,17812.59,17812.59,17812.59,TWSE FMTQIK,18034.19,2021-07-15,-0.012287771172422968
2021-12-20,17669.11,17669.11,17669.11,17669.11,TWSE FMTQIK,18034.19,2021-07-15,-0.02024377030518132
2021-12-21,17789.27,17789.27,17789.27,17789.27,TWSE FMTQIK,18034.19,2021-07-15,-0.013580870557535318
2021-12-22,17826.83,17826.83,17826.83,17826.83,TWSE FMTQIK,18034.19,2021-07-15,-0.011498159884086645
2021-12-23,17946.66,17946.66,17946.66,17946.66,TWSE FMTQIK,18034.19,2021-07-15,-0.004853558712645145
2021-12-24,17961.64,17961.64,17961.64,17961.64,TWSE FMTQIK,18034.19,2021-07-15,-0.0040229142534263795
2021-12-27,18048.94,18048.94,18048.94,18048.94,TWSE FMTQIK,18048.94,2021-12-27,0.0
2021-12-28,18196.81,18196.81,18196.81,18196.81,TWSE FMTQIK,18196.81,2021-12-28,0.0
2021-12-29,18248.28,18248.28,18248.28,18248.28,TWSE FMTQIK,18248.28,2021-12-29,0.0
2021-12-30,18218.84,18218.84,18218.84,18218.84,TWSE FMTQIK,18248.28,2021-12-29,-0.0016133027331890482
2022-01-03,18270.51,18270.51,18270.51,18270.51,TWSE FMTQIK,18270.51,2022-01-03,0.0
2022-01-04,18526.35,18526.35,18526.35,18526.35,TWSE FMTQIK,18526.35,2022-01-04,0.0
2022-01-05,18499.96,18499.96,18499.96,18499.96,TWSE FMTQIK,18526.35,2022-01-04,-0.001424457596882256
2022-01-06,18367.92,18367.92,18367.92,18367.92,TWSE FMTQIK,18526.35,2022-01-04,-0.008551603526868456
2022-01-07,18169.76,18169.76,18169.76,18169.76,TWSE FMTQIK,18526.35,2022-01-04,-0.019247720139153213
2022-01-10,18239.38,18239.38,18239.38,18239.38,TWSE FMTQIK,18526.35,2022-01-04,-0.015489829351167272
2022-01-11,18288.21,18288.21,18288.21,18288.21,TWSE FMTQIK,18526.35,2022-01-04,-0.012854123990964195
2022-01-12,18375.4,18375.4,18375.4,18375.4,TWSE FMTQIK,18526.35,2022-01-04,-0.008147854272428035
2022-01-13,18436.93,18436.93,18436.93,18436.93,TWSE FMTQIK,18526.35,2022-01-04,-0.004826638814445228
2022-01-14,18403.33,18403.33,18403.33,18403.33,TWSE FMTQIK,18526.35,2022-01-04,-0.006640271829043365
2022-01-17,18525.44,18525.44,18525.44,18525.44,TWSE FMTQIK,18526.35,2022-01-04,-4.911922747874442e-05
2022-01-18,18378.64,18378.64,18378.64,18378.64,TWSE FMTQIK,18526.35,2022-01-04,-0.007972968231734767
2022-01-19,18227.46,18227.46,18227.46,18227.46,TWSE FMTQIK,18526.35,2022-01-04,-0.016133237253965316
2022-01-20,18218.28,18218.28,18218.28,18218.28,TWSE FMTQIK,18526.35,2022-01-04,-0.01662874770259659
2022-01-21,17899.3,17899.3,17899.3,17899.3,TWSE FMTQIK,18526.35,2022-01-04,-0.033846386363206915
2022-01-24,17989.04,17989.04,17989.04,17989.04,TWSE FMTQIK,18526.35,2022-01-04,-0.029002474853384363
2022-01-25,17701.12,17701.12,17701.12,17701.12,TWSE FMTQIK,18526.35,2022-01-04,-0.04454358251895274
2022-01-26,17674.4,17674.4,17674.4,17674.4,TWSE FMTQIK,18526.35,2022-01-04,-0.04598585258294252
2022-02-07,17900.3,17900.3,17900.3,17900.3,TWSE FMTQIK,18526.35,2022-01-04,-0.03379240919015347
2022-02-08,17966.56,17966.56,17966.56,17966.56,TWSE FMTQIK,18526.35,2022-01-04,-0.030215881703627434
2022-02-09,18151.76,18151.76,18151.76,18151.76,TWSE FMTQIK,18526.35,2022-01-04,-0.020219309254116413
2022-02-10,18338.05,18338.05,18338.05,18338.05,TWSE FMTQIK,18526.35,2022-01-04,-0.010163901685976917
2022-02-11,18310.94,18310.94,18310.94,18310.94,TWSE FMTQIK,18526.35,2022-01-04,-0.011627222847457763
2022-02-14,17997.67,17997.67,17997.67,17997.67,TWSE FMTQIK,18526.35,2022-01-04,-0.028536651849932704
2022-02-15,17951.81,17951.81,17951.81,17951.81,TWSE FMTQIK,18526.35,2022-01-04,-0.031012045006166722
2022-02-16,18231.47,18231.47,18231.47,18231.47,TWSE FMTQIK,18526.35,2022-01-04,-0.015916788790020564
2022-02-17,18268.57,18268.57,18268.57,18268.57,TWSE FMTQIK,18526.35,2022-01-04,-0.013914235669735153
2022-02-18,18232.35,18232.35,18232.35,18232.35,TWSE FMTQIK,18526.35,2022-01-04,-0.015869288877733645
2022-02-21,18221.49,18221.49,18221.49,18221.49,TWSE FMTQIK,18526.35,2022-01-04,-0.016455480977094594
2022-02-22,17969.29,17969.29,17969.29,17969.29,TWSE FMTQIK,18526.35,2022-01-04,-0.030068524021191312
2022-02-23,18055.73,18055.73,18055.73,18055.73,TWSE FMTQIK,18526.35,2022-01-04,-0.025402737182445456
2022-02-24,17594.55,17594.55,17594.55,17594.55,TWSE FMTQIK,18526.35,2022-01-04,-0.05029592985126585
2022-02-25,17652.18,17652.18,17652.18,17652.18,TWSE FMTQIK,18526.35,2022-01-04,-0.0471852253681917
2022-03-01,17898.25,17898.25,17898.25,17898.25,TWSE FMTQIK,18526.35,2022-01-04,-0.03390306239491314
2022-03-02,17867.6,17867.6,17867.6,17867.6,TWSE FMTQIK,18526.35,2022-01-04,-0.0355574627490034
2022-03-03,17934.4,17934.4,17934.4,17934.4,TWSE FMTQIK,18526.35,2022-01-04,-0.03195178758902839
2022-03-04,17736.52,17736.52,17736.52,17736.52,TWSE FMTQIK,18526.35,2022-01-04,-0.04263279059285818
2022-03-07,17178.69,17178.69,17178.69,17178.69,TWSE FMTQIK,18526.35,2022-01-04,-0.07274287703730087
2022-03-08,16825.25,16825.25,16825.25,16825.25,TWSE FMTQIK,18526.35,2022-01-04,-0.0918205690813354
2022-03-09,17015.36,17015.36,17015.36,17015.36,TWSE FMTQIK,18526.35,2022-01-04,-0.08155896871213153
2022-03-10,17433.2,17433.2,17433.2,17433.2,TWSE FMTQIK,18526.35,2022-01-04,-0.059005146723450586
2022-03-11,17264.74,17264.74,17264.74,17264.74,TWSE FMTQIK,18526.35,2022-01-04,-0.06809814129604574
2022-03-14,17263.04,17263.04,17263.04,17263.04,TWSE FMTQIK,18526.35,2022-01-04,-0.06818990249023671
2022-03-15,16926.06,16926.06,16926.06,16926.06,TWSE FMTQIK,18526.35,2022-01-04,-0.08637913026581046
2022-03-16,16940.83,16940.83,16940.83,16940.83,TWSE FMTQIK,18526.35,2022-01-04,-0.08558188741980999
2022-03-17,17448.22,17448.22,17448.22,17448.22,TWSE FMTQIK,18526.35,2022-01-04,-0.05819440958418676
2022-03-18,17456.52,17456.52,17456.52,17456.52,TWSE FMTQIK,18526.35,2022-01-04,-0.05774639904784262
2022-03-21,17560.36,17560.36,17560.36,17560.36,TWSE FMTQIK,18526.35,2022-01-04,-0.05214140939796552
2022-03-22,17559.71,17559.71,17559.71,17559.71,TWSE FMTQIK,18526.35,2022-01-04,-0.05217649456045037
2022-03-23,17731.37,17731.37,17731.37,17731.37,TWSE FMTQIK,18526.35,2022-01-04,-0.04291077303408386
2022-03-24,17699.06,17699.06,17699.06,17699.06,TWSE FMTQIK,18526.35,2022-01-04,-0.04465477549544283
2022-03-25,17676.95,17676.95,17676.95,17676.95,TWSE FMTQIK,18526.35,2022-01-04,-0.04584821079165613
2022-03-28,17520.01,17520.01,17520.01,17520.01,TWSE FMTQIK,18526.35,2022-01-04,-0.054319388330674956
2022-03-29,17548.66,17548.66,17548.66,17548.66,TWSE FMTQIK,18526.35,2022-01-04,-0.052772942322691696
2022-03-30,17740.56,17740.56,17740.56,17740.56,TWSE FMTQIK,18526.35,2022-01-04,-0.04241472281372194
2022-03-31,17693.47,17693.47,17693.47,17693.47,TWSE FMTQIK,18526.35,2022-01-04,-0.044956507892812025
2022-04-01,17625.59,17625.59,17625.59,17625.59,TWSE FMTQIK,18526.35,2022-01-04,-0.04862047839968464
2022-04-06,17522.5,17522.5,17522.5,17522.5,TWSE FMTQIK,18526.35,2022-01-04,-0.05418498516977166
2022-04-07,17178.63,17178.63,17178.63,17178.63,TWSE FMTQIK,18526.35,2022-01-04,-0.07274611566768396
2022-04-08,17284.54,17284.54,17284.54,17284.54,TWSE FMTQIK,18526.35,2022-01-04,-0.06702939326958612
2022-04-11,17048.37,17048.37,17048.37,17048.37,TWSE FMTQIK,18526.35,2022-01-04,-0.07977718222963504
2022-04-12,16990.91,16990.91,16990.91,16990.91,TWSE FMTQIK,18526.35,2022-01-04,-0.08287871059329
2022-04-13,17301.65,17301.65,17301.65,17301.65,TWSE FMTQIK,18526.35,2022-01-04,-0.06610584383864049
2022-04-14,17245.65,17245.65,17245.65,17245.65,TWSE FMTQIK,18526.35,2022-01-04,-0.06912856552963731
2022-04-15,17004.18,17004.18,17004.18,17004.18,TWSE FMTQIK,18526.35,2022-01-04,-0.0821624335068698
2022-04-18,16898.87,16898.87,16898.87,16898.87,TWSE FMTQIK,18526.35,2022-01-04,-0.08784676960113569
2022-04-19,16993.4,16993.4,16993.4,16993.4,TWSE FMTQIK,18526.35,2022-01-04,-0.0827443074323867
2022-04-20,17148.88,17148.88,17148.88,17148.88,TWSE FMTQIK,18526.35,2022-01-04,-0.07435193656602612
2022-04-21,17127.95,17127.95,17127.95,17127.95,TWSE FMTQIK,18526.35,2022-01-04,-0.07548167879803624
2022-04-22,17025.09,17025.09,17025.09,17025.09,TWSE FMTQIK,18526.35,2022-01-04,-0.08103377081832086
2022-04-25,16620.9,16620.9,16620.9,16620.9,TWSE FMTQIK,18526.35,2022-01-04,-0.1028508043948213
2022-04-26,16644.79,16644.79,16644.79,16644.79,TWSE FMTQIK,18526.35,2022-01-04,-0.10156128973057277
2022-04-27,16303.35,16303.35,16303.35,16303.35,TWSE FMTQIK,18526.35,2022-01-04,-0.1199912556979652
2022-04-28,16419.38,16419.38,16419.38,16419.38,TWSE FMTQIK,18526.35,2022-01-04,-0.11372828430856574
2022-04-29,16592.18,16592.18,16592.18,16592.18,TWSE FMTQIK,18526.35,2022-01-04,-0.1044010288049183
2022-05-03,16498.9,16498.9,16498.9,16498.9,TWSE FMTQIK,18526.35,2022-01-04,-0.10943601950735016
2022-05-04,16565.83,16565.83,16565.83,16565.83,TWSE FMTQIK,18526.35,2022-01-04,-0.10582332731487842
2022-05-05,16696.12,16696.12,16696.12,16696.12,TWSE FMTQIK,18526.35,2022-01-04,-0.09879064143773597
2022-05-06,16408.2,16408.2,16408.2,16408.2,TWSE FMTQIK,18526.35,2022-01-04,-0.11433174910330413
2022-05-09,16048.92,16048.92,16048.92,16048.92,TWSE FMTQIK,18526.35,2022-01-04,-0.1337246678379712
2022-05-10,16061.7,16061.7,16061.7,16061.7,TWSE FMTQIK,18526.35,2022-01-04,-0.13303483956634732
2022-05-11,16006.25,16006.25,16006.25,16006.25,TWSE FMTQIK,18526.35,2022-01-04,-0.13602787381216475
2022-05-12,15616.68,15616.68,15616.68,15616.68,TWSE FMTQIK,18526.35,2022-01-04,-0.15705576111862285
2022-05-13,15832.54,15832.54,15832.54,15832.54,TWSE FMTQIK,18526.35,2022-01-04,-0.14540424854329093
2022-05-16,15901.04,15901.04,15901.04,15901.04,TWSE FMTQIK,18526.35,2022-01-04,-0.14170681218912506
2022-05-17,16056.09,16056.09,16056.09,16056.09,TWSE FMTQIK,18526.35,2022-01-04,-0.13333765150717758
2022-05-18,16296.86,16296.86,16296.86,16296.86,TWSE FMTQIK,18526.35,2022-01-04,-0.1203415675510825
2022-05-19,16020.32,16020.32,16020.32,16020.32,TWSE FMTQIK,18526.35,2022-01-04,-0.1352684149873018
2022-05-20,16144.85,16144.85,16144.85,16144.85,TWSE FMTQIK,18526.35,2022-01-04,-0.1285466376269475
2022-05-23,16156.41,16156.41,16156.41,16156.41,TWSE FMTQIK,18526.35,2022-01-04,-0.12792266150644882
2022-05-24,15963.63,15963.63,15963.63,15963.63,TWSE FMTQIK,18526.35,2022-01-04,-0.1383283809277056
2022-05-25,16104.03,16104.03,16104.03,16104.03,TWSE FMTQIK,18526.35,2022-01-04,-0.13074998583099195
2022-05-26,15968.83,15968.83,15968.83,15968.83,TWSE FMTQIK,18526.35,2022-01-04,-0.13804769962782737
2022-05-27,16266.22,16266.22,16266.22,16266.22,TWSE FMTQIK,18526.35,2022-01-04,-0.12199542813344233
2022-05-30,16610.62,16610.62,16610.62,16610.62,TWSE FMTQIK,18526.35,2022-01-04,-0.10340568973381159
2022-05-31,16807.77,16807.77,16807.77,16807.77,TWSE FMTQIK,18526.35,2022-01-04,-0.09276409006631081
2022-06-01,16675.09,16675.09,16675.09,16675.09,TWSE FMTQIK,18526.35,2022-01-04,-0.09992578138705133
2022-06-02,16552.57,16552.57,16552.57,16552.57,TWSE FMTQIK,18526.35,2022-01-04,-0.10653906462956808
2022-06-06,16605.96,16605.96,16605.96,16605.96,TWSE FMTQIK,18526.35,2022-01-04,-0.10365722336024097
2022-06-07,16512.88,16512.88,16512.88,16512.88,TWSE FMTQIK,18526.35,2022-01-04,-0.10868141862806202
2022-06-08,16670.51,16670.51,16670.51,16670.51,TWSE FMTQIK,18526.35,2022-01-04,-0.10017299683963654
2022-06-09,16621.34,16621.34,16621.34,16621.34,TWSE FMTQIK,18526.35,2022-01-04,-0.10282705443867779
2022-06-10,16460.12,16460.12,16460.12,16460.12,TWSE FMTQIK,18526.35,2022-01-04,-0.11152925427836569
2022-06-13,16070.98,16070.98,16070.98,16070.98,TWSE FMTQIK,18526.35,2022-01-04,-0.1325339314004107
2022-06-14,16047.37,16047.37,16047.37,16047.37,TWSE FMTQIK,18526.35,2022-01-04,-0.13380833245620416
2022-06-15,15999.25,15999.25,15999.25,15999.25,TWSE FMTQIK,18526.35,2022-01-04,-0.1364057140235394
2022-06-16,15838.61,15838.61,15838.61,15838.61,TWSE FMTQIK,18526.35,2022-01-04,-0.14507660710285608
2022-06-17,15641.26,15641.26,15641.26,15641.26,TWSE FMTQIK,18526.35,2022-01-04,-0.15572900220496744
2022-06-20,15367.58,15367.58,15367.58,15367.58,TWSE FMTQIK,18526.35,2022-01-04,-0.17050147492625367
2022-06-21,15728.64,15728.64,15728.64,15728.64,TWSE FMTQIK,18526.35,2022-01-04,-0.15101247682355123
2022-06-22,15347.75,15347.75,15347.75,15347.75,TWSE FMTQIK,18526.35,2022-01-04,-0.17157184226790478
2022-06-23,15176.44,15176.44,15176.44,15176.44,TWSE FMTQIK,18526.35,2022-01-04,-0.1808186717837026
2022-06-24,15303.32,15303.32,15303.32,15303.32,TWSE FMTQIK,18526.35,2022-01-04,-0.1739700480666726
2022-06-27,15548.01,15548.01,15548.01,15548.01,TWSE FMTQIK,18526.35,2022-01-04,-0.1607623735922078
2022-06-28,15439.92,15439.92,15439.92,15439.92,TWSE FMTQIK,18526.35,2022-01-04,-0.16659676622756225
2022-06-29,15240.13,15240.13,15240.13,15240.13,TWSE FMTQIK,18526.35,2022-01-04,-0.17738086563192423
2022-06-30,14825.73,14825.73,14825.73,14825.73,TWSE FMTQIK,18526.35,2022-01-04,-0.1997490061453011
2022-07-01,14343.08,14343.08,14343.08,14343.08,TWSE FMTQIK,18526.35,2022-01-04,-0.22580108871958038
2022-07-04,14217.06,14217.06,14217.06,14217.06,TWSE FMTQIK,18526.35,2022-01-04,-0.23260329206778452
2022-07-05,14349.2,14349.2,14349.2,14349.2,TWSE FMTQIK,18526.35,2022-01-04,-0.22547074842049286
2022-07-06,13985.51,13985.51,13985.51,13985.51,TWSE FMTQIK,18526.35,2022-01-04,-0.24510170648832597
