date,open,high,low,close,source
2020-03-30,9629.43,9629.43,9629.43,9629.43,TWSE FMTQIK
2020-03-31,9708.06,9708.06,9708.06,9708.06,TWSE FMTQIK
2020-04-01,9663.63,9663.63,9663.63,9663.63,TWSE FMTQIK
2020-04-06,9818.74,9818.74,9818.74,9818.74,TWSE FMTQIK
2020-04-07,9996.39,9996.39,9996.39,9996.39,TWSE FMTQIK
2020-04-08,10137.47,10137.47,10137.47,10137.47,TWSE FMTQIK
2020-04-09,10119.43,10119.43,10119.43,10119.43,TWSE FMTQIK
2020-04-10,10157.61,10157.61,10157.61,10157.61,TWSE FMTQIK
2020-04-13,10099.22,10099.22,10099.22,10099.22,TWSE FMTQIK
2020-04-14,10332.94,10332.94,10332.94,10332.94,TWSE FMTQIK
2020-04-15,10447.21,10447.21,10447.21,10447.21,TWSE FMTQIK
2020-04-16,10375.48,10375.48,10375.48,10375.48,TWSE FMTQIK
2020-04-17,10597.04,10597.04,10597.04,10597.04,TWSE FMTQIK
2020-04-20,10586.71,10586.71,10586.71,10586.71,TWSE FMTQIK
2020-04-21,10288.42,10288.42,10288.42,10288.42,TWSE FMTQIK
2020-04-22,10307.74,10307.74,10307.74,10307.74,TWSE FMTQIK
2020-04-23,10366.51,10366.51,10366.51,10366.51,TWSE FMTQIK
2020-04-24,10347.36,10347.36,10347.36,10347.36,TWSE FMTQIK
2020-04-27,10567.27,10567.27,10567.27,10567.27,TWSE FMTQIK
2020-04-28,10616.06,10616.06,10616.06,10616.06,TWSE FMTQIK
2020-04-29,10772.22,10772.22,10772.22,10772.22,TWSE FMTQIK
2020-04-30,10992.14,10992.14,10992.14,10992.14,TWSE FMTQIK
2020-05-04,10720.48,10720.48,10720.48,10720.48,TWSE FMTQIK
2020-05-05,10774.61,10774.61,10774.61,10774.61,TWSE FMTQIK
2020-05-06,10774.98,10774.98,10774.98,10774.98,TWSE FMTQIK
2020-05-07,10842.92,10842.92,10842.92,10842.92,TWSE FMTQIK
2020-05-08,10901.42,10901.42,10901.42,10901.42,TWSE FMTQIK
2020-05-11,11013.26,11013.26,11013.26,11013.26,TWSE FMTQIK
2020-05-12,10879.47,10879.47,10879.47,10879.47,TWSE FMTQIK
2020-05-13,10938.27,10938.27,10938.27,10938.27,TWSE FMTQIK
2020-05-14,10780.88,10780.88,10780.88,10780.88,TWSE FMTQIK
2020-05-15,10814.92,10814.92,10814.92,10814.92,TWSE FMTQIK
2020-05-18,10740.55,10740.55,10740.55,10740.55,TWSE FMTQIK
2020-05-19,10860.44,10860.44,10860.44,10860.44,TWSE FMTQIK
2020-05-20,10907.8,10907.8,10907.8,10907.8,TWSE FMTQIK
2020-05-21,11008.31,11008.31,11008.31,11008.31,TWSE FMTQIK
2020-05-22,10811.15,10811.15,10811.15,10811.15,TWSE FMTQIK
2020-05-25,10871.18,10871.18,10871.18,10871.18,TWSE FMTQIK
2020-05-26,10997.21,10997.21,10997.21,10997.21,TWSE FMTQIK
2020-05-27,11014.66,11014.66,11014.66,11014.66,TWSE FMTQIK
2020-05-28,10944.19,10944.19,10944.19,10944.19,TWSE FMTQIK
2020-05-29,10942.16,10942.16,10942.16,10942.16,TWSE FMTQIK
2020-06-01,11079.02,11079.02,11079.02,11079.02,TWSE FMTQIK
2020-06-02,11127.93,11127.93,11127.93,11127.93,TWSE FMTQIK
2020-06-03,11320.16,11320.16,11320.16,11320.16,TWSE FMTQIK
2020-06-04,11393.23,11393.23,11393.23,11393.23,TWSE FMTQIK
2020-06-05,11479.4,11479.4,11479.4,11479.4,TWSE FMTQIK
2020-06-08,11610.32,11610.32,11610.32,11610.32,TWSE FMTQIK
2020-06-09,11637.11,11637.11,11637.11,11637.11,TWSE FMTQIK
2020-06-10,11720.16,11720.16,11720.16,11720.16,TWSE FMTQIK
2020-06-11,11535.77,11535.77,11535.77,11535.77,TWSE FMTQIK
2020-06-12,11429.94,11429.94,11429.94,11429.94,TWSE FMTQIK
2020-06-15,11306.26,11306.26,11306.26,11306.26,TWSE FMTQIK
2020-06-16,11511.64,11511.64,11511.64,11511.64,TWSE FMTQIK
2020-06-17,11534.59,11534.59,11534.59,11534.59,TWSE FMTQIK
2020-06-18,11548.33,11548.33,11548.33,11548.33,TWSE FMTQIK
2020-06-19,11549.86,11549.86,11549.86,11549.86,TWSE FMTQIK
2020-06-22,11572.93,11572.93,11572.93,11572.93,TWSE FMTQIK
2020-06-23,11612.36,11612.36,11612.36,11612.36,TWSE FMTQIK
2020-06-24,11660.67,11660.67,11660.67,11660.67,TWSE FMTQIK
2020-06-29,11542.62,11542.62,11542.62,11542.62,TWSE FMTQIK
2020-06-30,11621.24,11621.24,11621.24,11621.24,TWSE FMTQIK
2020-07-01,11703.42,11703.42,11703.42,11703.42,TWSE FMTQIK
2020-07-02,11805.14,11805.14,11805.14,11805.14,TWSE FMTQIK
2020-07-03,11909.16,11909.16,11909.16,11909.16,TWSE FMTQIK
2020-07-06,12116.7,12116.7,12116.7,12116.7,TWSE FMTQIK
2020-07-07,12092.97,12092.97,12092.97,12092.97,TWSE FMTQIK
2020-07-08,12170.19,12170.19,12170.19,12170.19,TWSE FMTQIK
2020-07-09,12192.69,12192.69,12192.69,12192.69,TWSE FMTQIK
2020-07-10,12073.68,12073.68,12073.68,12073.68,TWSE FMTQIK
2020-07-13,12211.56,12211.56,12211.56,12211.56,TWSE FMTQIK
2020-07-14,12209.01,12209.01,12209.01,12209.01,TWSE FMTQIK
2020-07-15,12202.85,12202.85,12202.85,12202.85,TWSE FMTQIK
2020-07-16,12157.74,12157.74,12157.74,12157.74,TWSE FMTQIK
2020-07-17,12181.56,12181.56,12181.56,12181.56,TWSE FMTQIK
2020-07-20,12174.54,12174.54,12174.54,12174.54,TWSE FMTQIK
2020-07-21,12397.55,12397.55,12397.55,12397.55,TWSE FMTQIK
2020-07-22,12473.27,12473.27,12473.27,12473.27,TWSE FMTQIK
2020-07-23,12413.04,12413.04,12413.04,12413.04,TWSE FMTQIK
2020-07-24,12304.04,12304.04,12304.04,12304.04,TWSE FMTQIK
2020-07-27,12588.3,12588.3,12588.3,12588.3,TWSE FMTQIK
2020-07-28,12586.73,12586.73,12586.73,12586.73,TWSE FMTQIK
2020-07-29,12540.97,12540.97,12540.97,12540.97,TWSE FMTQIK
2020-07-30,12722.92,12722.92,12722.92,12722.92,TWSE FMTQIK
2020-07-31,12664.8,12664.8,12664.8,12664.8,TWSE FMTQIK
2020-08-03,12513.03,12513.03,12513.03,12513.03,TWSE FMTQIK
2020-08-04,12709.92,12709.92,12709.92,12709.92,TWSE FMTQIK
2020-08-05,12802.3,12802.3,12802.3,12802.3,TWSE FMTQIK
2020-08-06,12913.5,12913.5,12913.5,12913.5,TWSE FMTQIK
2020-08-07,12828.87,12828.87,12828.87,12828.87,TWSE FMTQIK
2020-08-10,12894.0,12894.0,12894.0,12894.0,TWSE FMTQIK
2020-08-11,12780.19,12780.19,12780.19,12780.19,TWSE FMTQIK
2020-08-12,12670.35,12670.35,12670.35,12670.35,TWSE FMTQIK
2020-08-13,12763.13,12763.13,12763.13,12763.13,TWSE FMTQIK
2020-08-14,12795.46,12795.46,12795.46,12795.46,TWSE FMTQIK
2020-08-17,12956.11,12956.11,12956.11,12956.11,TWSE FMTQIK
2020-08-18,12872.14,12872.14,12872.14,12872.14,TWSE FMTQIK
2020-08-19,12778.64,12778.64,12778.64,12778.64,TWSE FMTQIK
2020-08-20,12362.64,12362.64,12362.64,12362.64,TWSE FMTQIK
2020-08-21,12607.84,12607.84,12607.84,12607.84,TWSE FMTQIK
2020-08-24,12647.13,12647.13,12647.13,12647.13,TWSE FMTQIK
2020-08-25,12758.25,12758.25,12758.25,12758.25,TWSE FMTQIK
2020-08-26,12833.29,12833.29,12833.29,12833.29,TWSE FMTQIK
2020-08-27,12797.31,12797.31,12797.31,12797.31,TWSE FMTQIK
2020-08-28,12728.85,12728.85,12728.85,12728.85,TWSE FMTQIK
2020-08-31,12591.45,12591.45,12591.45,12591.45,TWSE FMTQIK
2020-09-01,12703.28,12703.28,12703.28,12703.28,TWSE FMTQIK
2020-09-02,12699.5,12699.5,12699.5,12699.5,TWSE FMTQIK
2020-09-03,12757.97,12757.97,12757.97,12757.97,TWSE FMTQIK
2020-09-04,12637.95,12637.95,12637.95,12637.95,TWSE FMTQIK
2020-09-07,12601.4,12601.4,12601.4,12601.4,TWSE FMTQIK
2020-09-08,12663.56,12663.56,12663.56,12663.56,TWSE FMTQIK
2020-09-09,12608.58,12608.58,12608.58,12608.58,TWSE FMTQIK
2020-09-10,12691.75,12691.75,12691.75,12691.75,TWSE FMTQIK
2020-09-11,12675.95,12675.95,12675.95,12675.95,TWSE FMTQIK
2020-09-14,12787.82,12787.82,12787.82,12787.82,TWSE FMTQIK
2020-09-15,12845.65,12845.65,12845.65,12845.65,TWSE FMTQIK
2020-09-16,12976.76,12976.76,12976.76,12976.76,TWSE FMTQIK
2020-09-17,12872.74,12872.74,12872.74,12872.74,TWSE FMTQIK
2020-09-18,12875.62,12875.62,12875.62,12875.62,TWSE FMTQIK
2020-09-21,12795.12,12795.12,12795.12,12795.12,TWSE FMTQIK
2020-09-22,12645.51,12645.51,12645.51,12645.51,TWSE FMTQIK
2020-09-23,12583.88,12583.88,12583.88,12583.88,TWSE FMTQIK
2020-09-24,12264.38,12264.38,12264.38,12264.38,TWSE FMTQIK
2020-09-25,12232.91,12232.91,12232.91,12232.91,TWSE FMTQIK
2020-09-28,12462.76,12462.76,12462.76,12462.76,TWSE FMTQIK
2020-09-29,12467.73,12467.73,12467.73,12467.73,TWSE FMTQIK
2020-09-30,12515.61,12515.61,12515.61,12515.61,TWSE FMTQIK
2020-10-05,12548.28,12548.28,12548.28,12548.28,TWSE FMTQIK
2020-10-06,12704.23,12704.23,12704.23,12704.23,TWSE FMTQIK
2020-10-07,12746.37,12746.37,12746.37,12746.37,TWSE FMTQIK
2020-10-08,12887.19,12887.19,12887.19,12887.19,TWSE FMTQIK
2020-10-12,12955.91,12955.91,12955.91,12955.91,TWSE FMTQIK
2020-10-13,12947.13,12947.13,12947.13,12947.13,TWSE FMTQIK
2020-10-14,12919.31,12919.31,12919.31,12919.31,TWSE FMTQIK
2020-10-15,12827.82,12827.82,12827.82,12827.82,TWSE FMTQIK
2020-10-16,12750.37,12750.37,12750.37,12750.37,TWSE FMTQIK
2020-10-19,12908.34,12908.34,12908.34,12908.34,TWSE FMTQIK
2020-10-20,12862.37,12862.37,12862.37,12862.37,TWSE FMTQIK
2020-10-21,12877.25,12877.25,12877.25,12877.25,TWSE FMTQIK
2020-10-22,12917.03,12917.03,12917.03,12917.03,TWSE FMTQIK
2020-10-23,12898.82,12898.82,12898.82,12898.82,TWSE FMTQIK
2020-10-26,12909.03,12909.03,12909.03,12909.03,TWSE FMTQIK
2020-10-27,12875.01,12875.01,12875.01,12875.01,TWSE FMTQIK
2020-10-28,12793.75,12793.75,12793.75,12793.75,TWSE FMTQIK
2020-10-29,12662.91,12662.91,12662.91,12662.91,TWSE FMTQIK
2020-10-30,12546.34,12546.34,12546.34,12546.34,TWSE FMTQIK
2020-11-02,12591.31,12591.31,12591.31,12591.31,TWSE FMTQIK
2020-11-03,12736.01,12736.01,12736.01,12736.01,TWSE FMTQIK
2020-11-04,12867.9,12867.9,12867.9,12867.9,TWSE FMTQIK
2020-11-05,12918.8,12918.8,12918.8,12918.8,TWSE FMTQIK
2020-11-06,12973.53,12973.53,12973.53,12973.53,TWSE FMTQIK
2020-11-09,13127.47,13127.47,13127.47,13127.47,TWSE FMTQIK
2020-11-10,13081.72,13081.72,13081.72,13081.72,TWSE FMTQIK
2020-11-11,13262.19,13262.19,13262.19,13262.19,TWSE FMTQIK
2020-11-12,13221.78,13221.78,13221.78,13221.78,TWSE FMTQIK
2020-11-13,13273.33,13273.33,13273.33,13273.33,TWSE FMTQIK
2020-11-16,13551.83,13551.83,13551.83,13551.83,TWSE FMTQIK
2020-11-17,13593.01,13593.01,13593.01,13593.01,TWSE FMTQIK
2020-11-18,13773.29,13773.29,13773.29,13773.29,TWSE FMTQIK
2020-11-19,13722.43,13722.43,13722.43,13722.43,TWSE FMTQIK
2020-11-20,13716.44,13716.44,13716.44,13716.44,TWSE FMTQIK
2020-11-23,13878.01,13878.01,13878.01,13878.01,TWSE FMTQIK
2020-11-24,13807.13,13807.13,13807.13,13807.13,TWSE FMTQIK
2020-11-25,13738.83,13738.83,13738.83,13738.83,TWSE FMTQIK
2020-11-26,13845.66,13845.66,13845.66,13845.66,TWSE FMTQIK
2020-11-27,13867.09,13867.09,13867.09,13867.09,TWSE FMTQIK
2020-11-30,13722.89,13722.89,13722.89,13722.89,TWSE FMTQIK
2020-12-01,13885.67,13885.67,13885.67,13885.67,TWSE FMTQIK
2020-12-02,13989.14,13989.14,13989.14,13989.14,TWSE FMTQIK
2020-12-03,13977.09,13977.09,13977.09,13977.09,TWSE FMTQIK
2020-12-04,14132.44,14132.44,14132.44,14132.44,TWSE FMTQIK
2020-12-07,14256.6,14256.6,14256.6,14256.6,TWSE FMTQIK
2020-12-08,14360.4,14360.4,14360.4,14360.4,TWSE FMTQIK
2020-12-09,14390.14,14390.14,14390.14,14390.14,TWSE FMTQIK
2020-12-10,14249.49,14249.49,14249.49,14249.49,TWSE FMTQIK
2020-12-11,14261.69,14261.69,14261.69,14261.69,TWSE FMTQIK
2020-12-14,14211.05,14211.05,14211.05,14211.05,TWSE FMTQIK
2020-12-15,14068.52,14068.52,14068.52,14068.52,TWSE FMTQIK
2020-12-16,14304.46,14304.46,14304.46,14304.46,TWSE FMTQIK
2020-12-17,14258.93,14258.93,14258.93,14258.93,TWSE FMTQIK
2020-12-18,14249.96,14249.96,14249.96,14249.96,TWSE FMTQIK
2020-12-21,14384.96,14384.96,14384.96,14384.96,TWSE FMTQIK
2020-12-22,14177.46,14177.46,14177.46,14177.46,TWSE FMTQIK
2020-12-23,14223.09,14223.09,14223.09,14223.09,TWSE FMTQIK
2020-12-24,14280.28,14280.28,14280.28,14280.28,TWSE FMTQIK
2020-12-25,14331.42,14331.42,14331.42,14331.42,TWSE FMTQIK
2020-12-28,14483.07,14483.07,14483.07,14483.07,TWSE FMTQIK
2020-12-29,14472.05,14472.05,14472.05,14472.05,TWSE FMTQIK
2020-12-30,14687.7,14687.7,14687.7,14687.7,TWSE FMTQIK
2020-12-31,14732.53,14732.53,14732.53,14732.53,TWSE FMTQIK
2021-01-04,14902.03,14902.03,14902.03,14902.03,TWSE FMTQIK
2021-01-05,15000.03,15000.03,15000.03,15000.03,TWSE FMTQIK
2021-01-06,14983.13,14983.13,14983.13,14983.13,TWSE FMTQIK
2021-01-07,15214.0,15214.0,15214.0,15214.0,TWSE FMTQIK
2021-01-08,15463.95,15463.95,15463.95,15463.95,TWSE FMTQIK
2021-01-11,15557.3,15557.3,15557.3,15557.3,TWSE FMTQIK
2021-01-12,15500.7,15500.7,15500.7,15500.7,TWSE FMTQIK
2021-01-13,15769.98,15769.98,15769.98,15769.98,TWSE FMTQIK
2021-01-14,15707.19,15707.19,15707.19,15707.19,TWSE FMTQIK
2021-01-15,15616.39,15616.39,15616.39,15616.39,TWSE FMTQIK
2021-01-18,15612.0,15612.0,15612.0,15612.0,TWSE FMTQIK
2021-01-19,15877.37,15877.37,15877.37,15877.37,TWSE FMTQIK
2021-01-20,15806.18,15806.18,15806.18,15806.18,TWSE FMTQIK
2021-01-21,16153.77,16153.77,16153.77,16153.77,TWSE FMTQIK
2021-01-22,16019.03,16019.03,16019.03,16019.03,TWSE FMTQIK
2021-01-25,15946.54,15946.54,15946.54,15946.54,TWSE FMTQIK
2021-01-26,15658.85,15658.85,15658.85,15658.85,TWSE FMTQIK
2021-01-27,15701.45,15701.45,15701.45,15701.45,TWSE FMTQIK
2021-01-28,15415.88,15415.88,15415.88,15415.88,TWSE FMTQIK
2021-01-29,15138.31,15138.31,15138.31,15138.31,TWSE FMTQIK
2021-02-01,15410.09,15410.09,15410.09,15410.09,TWSE FMTQIK
2021-02-02,15760.05,15760.05,15760.05,15760.05,TWSE FMTQIK
2021-02-03,15771.32,15771.32,15771.32,15771.32,TWSE FMTQIK
2021-02-04,15706.22,15706.22,15706.22,15706.22,TWSE FMTQIK
2021-02-05,15802.4,15802.4,15802.4,15802.4,TWSE FMTQIK
2021-02-17,16362.29,16362.29,16362.29,16362.29,TWSE FMTQIK
2021-02-18,16424.51,16424.51,16424.51,16424.51,TWSE FMTQIK
2021-02-19,16341.38,16341.38,16341.38,16341.38,TWSE FMTQIK
2021-02-22,16410.16,16410.16,16410.16,16410.16,TWSE FMTQIK
2021-02-23,16443.4,16443.4,16443.4,16443.4,TWSE FMTQIK
2021-02-24,16212.53,16212.53,16212.53,16212.53,TWSE FMTQIK
2021-02-25,16452.18,16452.18,16452.18,16452.18,TWSE FMTQIK
2021-02-26,15953.8,15953.8,15953.8,15953.8,TWSE FMTQIK
2021-03-02,15946.88,15946.88,15946.88,15946.88,TWSE FMTQIK
2021-03-03,16211.73,16211.73,16211.73,16211.73,TWSE FMTQIK
2021-03-04,15906.41,15906.41,15906.41,15906.41,TWSE FMTQIK
2021-03-05,15855.23,15855.23,15855.23,15855.23,TWSE FMTQIK
2021-03-08,15820.11,15820.11,15820.11,15820.11,TWSE FMTQIK
2021-03-09,15853.09,15853.09,15853.09,15853.09,TWSE FMTQIK
2021-03-10,15911.67,15911.67,15911.67,15911.67,TWSE FMTQIK
2021-03-11,16179.56,16179.56,16179.56,16179.56,TWSE FMTQIK
2021-03-12,16255.18,16255.18,16255.18,16255.18,TWSE FMTQIK
2021-03-15,16249.33,16249.33,16249.33,16249.33,TWSE FMTQIK
2021-03-16,16313.16,16313.16,16313.16,16313.16,TWSE FMTQIK
2021-03-17,16215.82,16215.82,16215.82,16215.82,TWSE FMTQIK
2021-03-18,16287.84,16287.84,16287.84,16287.84,TWSE FMTQIK
2021-03-19,16070.24,16070.24,16070.24,16070.24,TWSE FMTQIK
2021-03-22,16189.22,16189.22,16189.22,16189.22,TWSE FMTQIK
2021-03-23,16177.59,16177.59,16177.59,16177.59,TWSE FMTQIK
2021-03-24,16032.12,16032.12,16032.12,16032.12,TWSE FMTQIK
2021-03-25,16060.14,16060.14,16060.14,16060.14,TWSE FMTQIK
2021-03-26,16305.88,16305.88,16305.88,16305.88,TWSE FMTQIK
2021-03-29,16475.97,16475.97,16475.97,16475.97,TWSE FMTQIK
2021-03-30,16554.9,16554.9,16554.9,16554.9,TWSE FMTQIK
2021-03-31,16431.13,16431.13,16431.13,16431.13,TWSE FMTQIK
2021-04-01,16571.28,16571.28,16571.28,16571.28,TWSE FMTQIK
2021-04-06,16739.87,16739.87,16739.87,16739.87,TWSE FMTQIK
2021-04-07,16815.36,16815.36,16815.36,16815.36,TWSE FMTQIK
2021-04-08,16926.44,16926.44,16926.44,16926.44,TWSE FMTQIK
2021-04-09,16854.1,16854.1,16854.1,16854.1,TWSE FMTQIK
2021-04-12,16859.7,16859.7,16859.7,16859.7,TWSE FMTQIK
2021-04-13,16824.91,16824.91,16824.91,16824.91,TWSE FMTQIK
2021-04-14,16865.97,16865.97,16865.97,16865.97,TWSE FMTQIK
2021-04-15,17076.73,17076.73,17076.73,17076.73,TWSE FMTQIK
2021-04-16,17158.81,17158.81,17158.81,17158.81,TWSE FMTQIK
2021-04-19,17263.28,17263.28,17263.28,17263.28,TWSE FMTQIK
2021-04-20,17323.87,17323.87,17323.87,17323.87,TWSE FMTQIK
2021-04-21,17202.11,17202.11,17202.11,17202.11,TWSE FMTQIK
2021-04-22,17096.97,17096.97,17096.97,17096.97,TWSE FMTQIK
2021-04-23,17300.27,17300.27,17300.27,17300.27,TWSE FMTQIK
2021-04-26,17572.29,17572.29,17572.29,17572.29,TWSE FMTQIK
2021-04-27,17595.9,17595.9,17595.9,17595.9,TWSE FMTQIK
2021-04-28,17567.53,17567.53,17567.53,17567.53,TWSE FMTQIK
2021-04-29,17566.66,17566.66,17566.66,17566.66,TWSE FMTQIK
2021-05-03,17222.35,17222.35,17222.35,17222.35,TWSE FMTQIK
2021-05-04,16933.78,16933.78,16933.78,16933.78,TWSE FMTQIK
2021-05-05,16843.44,16843.44,16843.44,16843.44,TWSE FMTQIK
2021-05-06,16994.36,16994.36,16994.36,16994.36,TWSE FMTQIK
2021-05-07,17285.0,17285.0,17285.0,17285.0,TWSE FMTQIK
2021-05-10,17235.61,17235.61,17235.61,17235.61,TWSE FMTQIK
2021-05-11,16583.13,16583.13,16583.13,16583.13,TWSE FMTQIK
2021-05-12,15902.37,15902.37,15902.37,15902.37,TWSE FMTQIK
2021-05-13,15670.1,15670.1,15670.1,15670.1,TWSE FMTQIK
2021-05-14,15827.09,15827.09,15827.09,15827.09,TWSE FMTQIK
2021-05-17,15353.89,15353.89,15353.89,15353.89,TWSE FMTQIK
2021-05-18,16145.98,16145.98,16145.98,16145.98,TWSE FMTQIK
2021-05-19,16132.66,16132.66,16132.66,16132.66,TWSE FMTQIK
2021-05-20,16042.36,16042.36,16042.36,16042.36,TWSE FMTQIK
2021-05-21,16302.06,16302.06,16302.06,16302.06,TWSE FMTQIK
2021-05-24,16338.29,16338.29,16338.29,16338.29,TWSE FMTQIK
2021-05-25,16595.67,16595.67,16595.67,16595.67,TWSE FMTQIK
2021-05-26,16643.69,16643.69,16643.69,16643.69,TWSE FMTQIK
2021-05-27,16601.61,16601.61,16601.61,16601.61,TWSE FMTQIK
2021-05-28,16870.86,16870.86,16870.86,16870.86,TWSE FMTQIK
2021-05-31,17068.43,17068.43,17068.43,17068.43,TWSE FMTQIK
2021-06-01,17162.38,17162.38,17162.38,17162.38,TWSE FMTQIK
2021-06-02,17165.04,17165.04,17165.04,17165.04,TWSE FMTQIK
2021-06-03,17246.16,17246.16,17246.16,17246.16,TWSE FMTQIK
2021-06-04,17147.41,17147.41,17147.41,17147.41,TWSE FMTQIK
2021-06-07,17083.91,17083.91,17083.91,17083.91,TWSE FMTQIK
2021-06-08,17076.21,17076.21,17076.21,17076.21,TWSE FMTQIK
2021-06-09,16966.22,16966.22,16966.22,16966.22,TWSE FMTQIK
2021-06-10,17159.22,17159.22,17159.22,17159.22,TWSE FMTQIK
2021-06-11,17213.52,17213.52,17213.52,17213.52,TWSE FMTQIK
2021-06-15,17371.29,17371.29,17371.29,17371.29,TWSE FMTQIK
2021-06-16,17307.86,17307.86,17307.86,17307.86,TWSE FMTQIK
2021-06-17,17390.61,17390.61,17390.61,17390.61,TWSE FMTQIK
2021-06-18,17318.54,17318.54,17318.54,17318.54,TWSE FMTQIK
2021-06-21,17062.98,17062.98,17062.98,17062.98,TWSE FMTQIK
2021-06-22,17075.55,17075.55,17075.55,17075.55,TWSE FMTQIK
2021-06-23,17336.71,17336.71,17336.71,17336.71,TWSE FMTQIK
2021-06-24,17407.96,17407.96,17407.96,17407.96,TWSE FMTQIK
2021-06-25,17502.99,17502.99,17502.99,17502.99,TWSE FMTQIK
2021-06-28,17590.97,17590.97,17590.97,17590.97,TWSE FMTQIK
2021-06-29,17598.19,17598.19,17598.19,17598.19,TWSE FMTQIK
2021-06-30,17755.46,17755.46,17755.46,17755.46,TWSE FMTQIK
2021-07-01,17713.94,17713.94,17713.94,17713.94,TWSE FMTQIK
2021-07-02,17710.15,17710.15,17710.15,17710.15,TWSE FMTQIK
2021-07-05,17919.33,17919.33,17919.33,17919.33,TWSE FMTQIK
2021-07-06,17913.07,17913.07,17913.07,17913.07,TWSE FMTQIK
2021-07-07,17850.69,17850.69,17850.69,17850.69,TWSE FMTQIK
2021-07-08,17866.09,17866.09,17866.09,17866.09,TWSE FMTQIK
2021-07-09,17661.48,17661.48,17661.48,17661.48,TWSE FMTQIK
2021-07-12,17814.33,17814.33,17814.33,17814.33,TWSE FMTQIK
2021-07-13,17847.52,17847.52,17847.52,17847.52,TWSE FMTQIK
2021-07-14,17845.75,17845.75,17845.75,17845.75,TWSE FMTQIK
2021-07-15,18034.19,18034.19,18034.19,18034.19,TWSE FMTQIK
2021-07-16,17895.25,17895.25,17895.25,17895.25,TWSE FMTQIK
2021-07-19,17789.25,17789.25,17789.25,17789.25,TWSE FMTQIK
2021-07-20,17528.74,17528.74,17528.74,17528.74,TWSE FMTQIK
2021-07-21,17458.79,17458.79,17458.79,17458.79,TWSE FMTQIK
2021-07-22,17572.33,17572.33,17572.33,17572.33,TWSE FMTQIK
2021-07-23,17572.92,17572.92,17572.92,17572.92,TWSE FMTQIK
2021-07-26,17403.56,17403.56,17403.56,17403.56,TWSE FMTQIK
2021-07-27,17269.87,17269.87,17269.87,17269.87,TWSE FMTQIK
2021-07-28,17135.22,17135.22,17135.22,17135.22,TWSE FMTQIK
2021-07-29,17402.81,17402.81,17402.81,17402.81,TWSE FMTQIK
2021-07-30,17247.41,17247.41,17247.41,17247.41,TWSE FMTQIK
2021-08-02,17503.28,17503.28,17503.28,17503.28,TWSE FMTQIK
2021-08-03,17553.76,17553.76,17553.76,17553.76,TWSE FMTQIK
2021-08-04,17623.89,17623.89,17623.89,17623.89,TWSE FMTQIK
2021-08-05,17603.12,17603.12,17603.12,17603.12,TWSE FMTQIK
2021-08-06,17526.28,17526.28,17526.28,17526.28,TWSE FMTQIK
2021-08-09,17485.15,17485.15,17485.15,17485.15,TWSE FMTQIK
2021-08-10,17323.64,17323.64,17323.64,17323.64,TWSE FMTQIK
2021-08-11,17227.18,17227.18,17227.18,17227.18,TWSE FMTQIK
2021-08-12,17219.94,17219.94,17219.94,17219.94,TWSE FMTQIK
2021-08-13,16982.11,16982.11,16982.11,16982.11,TWSE FMTQIK
2021-08-16,16858.77,16858.77,16858.77,16858.77,TWSE FMTQIK
2021-08-17,16661.36,16661.36,16661.36,16661.36,TWSE FMTQIK
2021-08-18,16826.27,16826.27,16826.27,16826.27,TWSE FMTQIK
2021-08-19,16375.4,16375.4,16375.4,16375.4,TWSE FMTQIK
2021-08-20,16341.94,16341.94,16341.94,16341.94,TWSE FMTQIK
2021-08-23,16741.84,16741.84,16741.84,16741.84,TWSE FMTQIK
2021-08-24,16818.73,16818.73,16818.73,16818.73,TWSE FMTQIK
2021-08-25,17045.86,17045.86,17045.86,17045.86,TWSE FMTQIK
2021-08-26,17066.96,17066.96,17066.96,17066.96,TWSE FMTQIK
2021-08-27,17209.93,17209.93,17209.93,17209.93,TWSE FMTQIK
2021-08-30,17396.52,17396.52,17396.52,17396.52,TWSE FMTQIK
2021-08-31,17490.29,17490.29,17490.29,17490.29,TWSE FMTQIK
2021-09-01,17473.99,17473.99,17473.99,17473.99,TWSE FMTQIK
2021-09-02,17319.76,17319.76,17319.76,17319.76,TWSE FMTQIK
2021-09-03,17516.92,17516.92,17516.92,17516.92,TWSE FMTQIK
2021-09-06,17495.3,17495.3,17495.3,17495.3,TWSE FMTQIK
2021-09-07,17428.87,17428.87,17428.87,17428.87,TWSE FMTQIK
2021-09-08,17270.49,17270.49,17270.49,17270.49,TWSE FMTQIK
2021-09-09,17304.33,17304.33,17304.33,17304.33,TWSE FMTQIK
2021-09-10,17474.57,17474.57,17474.57,17474.57,TWSE FMTQIK
2021-09-13,17446.31,17446.31,17446.31,17446.31,TWSE FMTQIK
2021-09-14,17434.9,17434.9,17434.9,17434.9,TWSE FMTQIK
2021-09-15,17354.0,17354.0,17354.0,17354.0,TWSE FMTQIK
2021-09-16,17278.7,17278.7,17278.7,17278.7,TWSE FMTQIK
2021-09-17,17276.79,17276.79,17276.79,17276.79,TWSE FMTQIK
2021-09-22,16925.82,16925.82,16925.82,16925.82,TWSE FMTQIK
2021-09-23,17078.22,17078.22,17078.22,17078.22,TWSE FMTQIK
2021-09-24,17260.19,17260.19,17260.19,17260.19,TWSE FMTQIK
2021-09-27,17313.77,17313.77,17313.77,17313.77,TWSE FMTQIK
